parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
31977,1,29465,Veillonella,75143,75143
29465,2,39777,Veillonella atypica,75054,75054
29465,2,423477,Veillonella rogosae,16,16
29465,2,29466,Veillonella parvula,9,9
31977,1,906,Megasphaera,1,1
906,2,2144175,Megasphaera stantonii,1,1
31977,1,39948,Dialister,1,1
39948,2,39950,Dialister pneumosintes,1,1
1843491,1,970,Selenomonas,26366,26366
970,1,2637378,unclassified Selenomonas,26350,26350
2637378,2,713030,Selenomonas sp. oral taxon 136,25958,25958
2637378,2,712538,Selenomonas sp. oral taxon 478,16,16
2637378,2,712528,Selenomonas sp. oral taxon 126,6,6
2637378,2,1884263,Selenomonas sp. oral taxon 920,4,4
2637378,2,3095337,Selenomonas sp. TAMA-11512,1,1
970,2,69823,Selenomonas sputigena,11,11
970,2,135079,Selenomonas dianae,1,1
1843491,1,158846,Megamonas,1,1
158846,2,437897,Megamonas funiformis,1,1
1843490,1,2375,Sporomusa,5,5
2375,1,307248,environmental samples,4,4
307248,2,307249,uncultured Sporomusa sp.,4,4
2375,2,2377,Sporomusa termitida,1,1
909930,1,33024,Phascolarctobacterium,13,13
33024,2,33025,Phascolarctobacterium faecium,13,13
1300,1,1301,Streptococcus,10811,10811
1301,2,1433513,Streptococcus gwangjuense,10373,10373
1301,2,1313,Streptococcus pneumoniae,33,33
1301,2,28037,Streptococcus mitis,31,31
1301,1,2608887,unclassified Streptococcus,26,26
2608887,2,2598453,Streptococcus sp. 116-D4,7,7
2608887,2,712623,Streptococcus sp. oral taxon 061,4,4
2608887,2,1902136,Streptococcus sp. NPS 308,4,4
2608887,2,2759692,Streptococcus sp. Marseille-Q3533,2,2
2608887,2,3077584,Streptococcus sp. DTU_2020_1001019_1_SI_AUS_MUR_006,2,2
2608887,2,2664091,Streptococcus sp. zg-86,2,2
2608887,2,3077723,Streptococcus sp. DTU_2020_1000888_1_SI_GRL_NUU_041A,1,1
2608887,2,2993430,Streptococcus sp. SP4011,1,1
2608887,2,2972784,Streptococcus sp. Marseille-Q6470,1,1
1301,2,1314,Streptococcus pyogenes,14,14
1301,2,1303,Streptococcus oralis,11,11
1301,2,1307,Streptococcus suis,10,10
1301,2,1311,Streptococcus agalactiae,9,9
1301,2,1302,Streptococcus gordonii,5,5
1301,2,2819619,Streptococcus toyakuensis,4,4
1301,2,1308,Streptococcus thermophilus,4,4
1301,2,1309,Streptococcus mutans,4,4
1301,2,1501662,Streptococcus parasuis,2,2
1301,1,671232,Streptococcus anginosus group,2,2
671232,2,1328,Streptococcus anginosus,1,1
671232,2,1338,Streptococcus intermedius,1,1
1301,2,257758,Streptococcus pseudopneumoniae,2,2
1301,2,45634,Streptococcus cristatus,2,2
1301,2,197614,Streptococcus pasteurianus,1,1
1301,2,1304,Streptococcus salivarius,1,1
1301,2,2382163,Streptococcus koreensis,1,1
1301,2,1917441,Streptococcus ruminantium,1,1
1301,2,1234680,Streptococcus rubneri,1,1
1301,2,400065,Streptococcus merionis,1,1
1301,2,254785,Streptococcus halichoeri,1,1
1301,2,113107,Streptococcus australis,1,1
1301,2,102886,Streptococcus didelphis,1,1
1301,2,68892,Streptococcus infantis,1,1
1301,2,1318,Streptococcus parasanguinis,1,1
1301,2,1341,Streptococcus ratti,1,1
1301,2,1346,Streptococcus iniae,1,1
1301,2,1348,Streptococcus parauberis,1,1
1300,1,1357,Lactococcus,10,10
1357,2,1363,Lactococcus garvieae,8,8
1357,2,1358,Lactococcus lactis,1,1
1357,1,2643510,unclassified Lactococcus,1,1
2643510,2,2816912,Lactococcus sp. LG606,1,1
33958,1,2742598,Limosilactobacillus,7902,7902
2742598,2,1613,Limosilactobacillus fermentum,7882,7882
2742598,2,104955,Limosilactobacillus frumenti,8,8
2742598,2,1598,Limosilactobacillus reuteri,2,2
33958,1,1578,Lactobacillus,28,28
1578,2,303541,Lactobacillus apis,10,10
1578,2,267818,Lactobacillus kefiranofaciens,9,9
1578,2,1584,Lactobacillus delbrueckii,6,6
1578,2,147802,Lactobacillus iners,1,1
1578,2,1218493,Lactobacillus kullabergensis,1,1
33958,1,2767886,Levilactobacillus,21,21
2767886,2,1580,Levilactobacillus brevis,16,16
2767886,2,637971,Levilactobacillus koreensis,5,5
33958,1,2767881,Fructilactobacillus,17,17
2767881,2,1750535,Fructilactobacillus ixorae,14,14
2767881,2,1625,Fructilactobacillus sanfranciscensis,2,2
2767881,2,2940301,Fructilactobacillus myrtifloralis,1,1
33958,1,2767842,Lactiplantibacillus,17,17
2767842,2,1589,Lactiplantibacillus pentosus,14,14
2767842,2,1590,Lactiplantibacillus plantarum,3,3
33958,1,2767879,Companilactobacillus,12,12
2767879,2,2304606,Companilactobacillus zhachilii,12,12
33958,1,1243,Leuconostoc,3,3
1243,2,33968,Leuconostoc pseudomesenteroides,2,2
1243,2,1245,Leuconostoc mesenteroides,1,1
33958,1,2767887,Ligilactobacillus,2,2
2767887,2,89059,Ligilactobacillus acidipiscis,2,2
33958,1,2759736,Lacticaseibacillus,2,2
2759736,2,1597,Lacticaseibacillus paracasei,1,1
2759736,2,171523,Lacticaseibacillus pantheris,1,1
33958,1,46255,Weissella,2,2
46255,2,155866,Weissella soli,2,2
33958,1,2767893,Lentilactobacillus,1,1
33958,1,2767890,Paucilactobacillus,1,1
2767890,2,1296540,Paucilactobacillus nenjiangensis,1,1
33958,1,2767889,Loigolactobacillus,1,1
2767889,2,1607,Loigolactobacillus bifermentans,1,1
33958,1,2767885,Latilactobacillus,1,1
2767885,2,1599,Latilactobacillus sakei,1,1
33958,1,2978367,Nicoliella,1,1
2978367,2,2925830,Nicoliella spurrieriana,1,1
186827,1,2862144,Ruoffia,4990,4990
2862144,2,87458,Ruoffia tabacinasalis,4990,4990
186827,1,13075,Globicatella,3,3
13075,2,13076,Globicatella sanguinis,2,2
13075,1,2636139,unclassified Globicatella,1,1
2636139,2,2885764,Globicatella sp. PHS-GS-PNBC-21-1553,1,1
186827,1,2689587,Suicoccus,2,2
2689587,2,2036206,Suicoccus acidiformans,2,2
186827,1,2761542,Fundicoccus,1,1
2761542,2,2969821,Fundicoccus culcitae,1,1
81852,1,1350,Enterococcus,48,48
1350,2,1352,Enterococcus faecium,13,13
1350,2,33945,Enterococcus avium,11,11
1350,1,2608891,unclassified Enterococcus,7,7
2608891,2,1834193,Enterococcus sp. 9E7_DIV0242,4,4
2608891,2,2230878,Enterococcus sp. DIV1094,2,2
2608891,2,2230877,Enterococcus sp. DIV2402,1,1
1350,2,1351,Enterococcus faecalis,6,6
1350,2,1354,Enterococcus hirae,6,6
1350,2,44008,Enterococcus cecorum,1,1
81852,1,51668,Tetragenococcus,1,1
51668,2,51669,Tetragenococcus halophilus,1,1
186828,1,2747,Carnobacterium,13,13
2747,2,2751,Carnobacterium maltaromaticum,13,13
186828,1,1470540,Jeotgalibaca,10,10
1470540,2,2496265,Jeotgalibaca ciconiae,10,10
186828,1,29393,Dolosigranulum,8,8
29393,2,29394,Dolosigranulum pigrum,8,8
186828,1,117563,Granulicatella,1,1
117563,2,137732,Granulicatella elegans,1,1
539738,1,1378,Gemella,6666,6666
1378,2,84135,Gemella sanguinis,6653,6653
186817,1,1386,Bacillus,43,43
1386,1,86661,Bacillus cereus group,19,19
86661,2,1428,Bacillus thuringiensis,10,10
86661,2,580165,Bacillus cytotoxicus,3,3
86661,2,1405,Bacillus mycoides,2,2
86661,2,64104,Bacillus pseudomycoides,1,1
86661,2,2026191,Bacillus luti,1,1
1386,2,1408,Bacillus pumilus,8,8
1386,1,653685,Bacillus subtilis group,5,5
653685,1,1938374,Bacillus amyloliquefaciens group,2,2
1938374,2,492670,Bacillus velezensis,1,1
653685,2,1423,Bacillus subtilis,1,1
653685,2,72361,Bacillus vallismortis,1,1
653685,2,96241,Bacillus spizizenii,1,1
1386,1,185979,unclassified Bacillus (in: firmicutes),2,2
185979,2,352858,Bacillus sp. Y1,1,1
185979,2,2682541,Bacillus sp. N1-1,1,1
1386,2,2819290,Bacillus arachidis,1,1
1386,2,2728853,Bacillus fonticola,1,1
1386,2,1547283,Bacillus weihaiensis,1,1
186817,1,2675232,Neobacillus,25,25
2675232,1,2675272,unclassified Neobacillus,17,17
2675272,2,3048535,Neobacillus sp. 114,7,7
2675272,2,3070679,Neobacillus sp. PS3-40,6,6
2675272,2,3047871,Neobacillus sp. DY30,2,2
2675272,2,3047873,Neobacillus sp. WH10,1,1
2675272,2,3070676,Neobacillus sp. PS2-9,1,1
2675232,2,1193713,Neobacillus mesonae,6,6
2675232,2,220684,Neobacillus drentensis,2,2
186817,1,2800373,Priestia,16,16
2800373,2,1404,Priestia megaterium,14,14
2800373,2,284581,Priestia koreensis,1,1
2800373,2,1402861,Priestia filamentosa,1,1
186817,1,2675229,Peribacillus,14,14
2675229,2,228899,Peribacillus asahii,8,8
2675229,2,1407,Peribacillus psychrosaccharolyticus,1,1
2675229,2,1478,Peribacillus simplex,1,1
2675229,1,2675266,unclassified Peribacillus,1,1
2675266,2,2975289,Peribacillus sp. FSL E2-0159,1,1
186817,1,2837511,Sutcliffiella,14,14
2837511,1,2837532,unclassified Sutcliffiella,2,2
2837532,2,2921670,Sutcliffiella sp. FSL R7-0096,2,2
186817,1,2893058,Pseudalkalibacillus,12,12
2893058,2,208199,Pseudalkalibacillus hwajinpoensis,12,12
186817,1,45667,Halobacillus,12,12
45667,2,2932258,Halobacillus shinanisalinarum,12,12
186817,1,459532,Terribacillus,12,12
459532,2,386490,Terribacillus goriensis,1,1
186817,1,400634,Lysinibacillus,12,12
400634,2,2086577,Lysinibacillus timonensis,7,7
400634,2,1421,Lysinibacillus sphaericus,2,2
400634,1,2636778,unclassified Lysinibacillus,2,2
2636778,2,2972483,Lysinibacillus sp. OF-1,1,1
186817,1,2005375,Alkalicoccus,10,10
2005375,2,1667239,Alkalicoccus halolimnae,10,10
186817,1,2837506,Niallia,7,7
2837506,1,2837522,unclassified Niallia,6,6
2837522,2,2912824,Niallia sp. Man26,6,6
2837506,2,2499688,Niallia taxi,1,1
186817,1,129337,Geobacillus,6,6
129337,2,1921421,Geobacillus genomosp. 3,6,6
186817,1,2675230,Cytobacillus,6,6
2675230,2,1742359,Cytobacillus dafuensis,3,3
2675230,2,665099,Cytobacillus oceanisediminis,2,2
2675230,2,2901381,Cytobacillus spongiae,1,1
186817,1,289201,Pontibacillus,2,2
289201,1,2628296,unclassified Pontibacillus,2,2
2628296,2,2777185,Pontibacillus sp. ALD_SL1,2,2
186817,1,182709,Oceanobacillus,2,2
182709,2,182710,Oceanobacillus iheyensis,1,1
182709,1,2630292,unclassified Oceanobacillus,1,1
2630292,2,2921503,Oceanobacillus sp. FSL K6-3682,1,1
186817,1,2837508,Rossellomorea,2,2
2837508,2,189381,Rossellomorea marisflavi,1,1
2837508,1,2837526,unclassified Rossellomorea,1,1
2837526,2,3038653,Rossellomorea sp. DA94,1,1
186817,1,84406,Virgibacillus,2,2
84406,2,163877,Virgibacillus necropolis,1,1
84406,2,1216297,Virgibacillus natechei,1,1
186817,1,2837504,Heyndrickxia,1,1
2837504,2,38875,Heyndrickxia oleronia,1,1
186817,1,2837485,Evansella,1,1
2837485,2,1413,Evansella cellulosilytica,1,1
186817,1,2685905,Salicibibacter,1,1
2685905,2,2743000,Salicibibacter cibarius,1,1
186817,1,2675233,Metabacillus,1,1
2675233,1,2675274,unclassified Metabacillus,1,1
2675274,2,2745198,Metabacillus sp. KUDC1714,1,1
186817,1,2893057,Shouchella,1,1
2893057,2,866786,Shouchella rhizosphaerae,1,1
186817,1,1906945,Parageobacillus,1,1
1906945,2,1426,Parageobacillus thermoglucosidasius,1,1
186817,1,1055323,Aeribacillus,1,1
1055323,2,1868734,Aeribacillus composti,1,1
186822,1,44249,Paenibacillus,77,77
44249,1,185978,unclassified Paenibacillus,52,52
