parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
81852,1,1350,Enterococcus,115415,115415
1350,2,53346,Enterococcus mundtii,114618,114618
1350,2,1352,Enterococcus faecium,141,141
1350,2,1351,Enterococcus faecalis,24,24
1350,1,2608891,unclassified Enterococcus,11,11
2608891,2,2230878,Enterococcus sp. DIV1094,8,8
2608891,2,3050383,Enterococcus sp. FZMF,1,1
2608891,2,2420313,Enterococcus sp. FDAARGOS_553,1,1
2608891,2,2060307,Enterococcus sp. FDAARGOS_375,1,1
1350,2,1354,Enterococcus hirae,9,9
1350,2,37734,Enterococcus casseliflavus,9,9
1350,2,357441,Enterococcus lactis,3,3
1350,2,71452,Enterococcus raffinosus,2,2
1350,2,41997,Enterococcus saccharolyticus,2,2
1350,2,1353,Enterococcus gallinarum,2,2
1350,2,44009,Enterococcus dispar,1,1
1350,2,44008,Enterococcus cecorum,1,1
1350,2,160453,Enterococcus gilvus,1,1
1350,2,33945,Enterococcus avium,1,1
1350,2,417368,Enterococcus thailandicus,1,1
81852,1,51668,Tetragenococcus,28162,28162
51668,2,51669,Tetragenococcus halophilus,28031,28031
81852,1,2737,Vagococcus,2,2
2737,2,81947,Vagococcus lutrae,1,1
2737,2,2714947,Vagococcus hydrophili,1,1
33958,1,1243,Leuconostoc,9655,9655
1243,2,1245,Leuconostoc mesenteroides,9553,9553
1243,2,33964,Leuconostoc citreum,7,7
1243,2,1252,Leuconostoc carnosum,5,5
1243,2,33968,Leuconostoc pseudomesenteroides,2,2
1243,2,1246,Leuconostoc lactis,1,1
1243,2,2766470,Leuconostoc falkenbergense,1,1
1243,1,3016637,Leuconostoc gelidum group,1,1
3016637,2,1244,Leuconostoc gelidum,1,1
33958,1,1578,Lactobacillus,9,9
1578,2,147802,Lactobacillus iners,9,9
33958,1,46255,Weissella,3,3
46255,2,1249,Weissella paramesenteroides,2,2
46255,2,1583,Weissella confusa,1,1
33958,1,1253,Pediococcus,1,1
1253,2,1255,Pediococcus pentosaceus,1,1
33958,1,2767886,Levilactobacillus,1,1
2767886,2,637971,Levilactobacillus koreensis,1,1
33958,1,2759736,Lacticaseibacillus,1,1
2759736,2,1597,Lacticaseibacillus paracasei,1,1
33958,1,2767887,Ligilactobacillus,1,1
2767887,2,1622,Ligilactobacillus murinus,1,1
186828,1,1470540,Jeotgalibaca,9506,9506
1470540,2,2496265,Jeotgalibaca ciconiae,9486,9486
1470540,1,2621505,unclassified Jeotgalibaca,2,2
2621505,2,1903686,Jeotgalibaca sp. PTS2502,2,2
186828,1,2747,Carnobacterium,2,2
2747,2,2748,Carnobacterium divergens,1,1
2747,2,2751,Carnobacterium maltaromaticum,1,1
186828,1,29393,Dolosigranulum,2,2
29393,2,29394,Dolosigranulum pigrum,2,2
1300,1,1301,Streptococcus,23,23
1301,2,1311,Streptococcus agalactiae,6,6
1301,2,1314,Streptococcus pyogenes,5,5
1301,2,1307,Streptococcus suis,4,4
1301,2,1313,Streptococcus pneumoniae,3,3
1301,1,119603,Streptococcus dysgalactiae group,1,1
119603,2,1334,Streptococcus dysgalactiae,1,1
1301,2,315405,Streptococcus gallolyticus,1,1
1300,1,1357,Lactococcus,1,1
1357,2,1359,Lactococcus cremoris,1,1
186827,1,1375,Aerococcus,1,1
1375,2,51665,Aerococcus urinaeequi,1,1
186827,1,66831,Facklamia,1,1
66831,2,178214,Facklamia hominis,1,1
186827,1,2862144,Ruoffia,1,1
2862144,2,87458,Ruoffia tabacinasalis,1,1
186817,1,84406,Virgibacillus,25965,25965
84406,2,1482,Virgibacillus halodenitrificans,25760,25760
84406,2,1216297,Virgibacillus natechei,4,4
84406,1,2620237,unclassified Virgibacillus,4,4
2620237,2,403957,Virgibacillus sp. SK37,2,2
2620237,2,2419841,Virgibacillus sp. Bac330,1,1
2620237,2,2831673,Virgibacillus sp. NKC19-16,1,1
84406,2,163877,Virgibacillus necropolis,1,1
84406,2,302167,Virgibacillus dokdonensis,1,1
186817,1,1386,Bacillus,13,13
1386,1,86661,Bacillus cereus group,5,5
86661,2,1396,Bacillus cereus,3,3
86661,2,1405,Bacillus mycoides,1,1
86661,2,1428,Bacillus thuringiensis,1,1
1386,1,185979,unclassified Bacillus (in: firmicutes),3,3
