parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
3030910,1,86331,Mogibacterium,135609,135609
86331,2,114527,Mogibacterium diversum,135486,135486
86331,2,86332,Mogibacterium pumilum,8,8
86331,2,114528,Mogibacterium neglectum,5,5
186804,1,1870884,Clostridioides,1,1
1870884,2,1496,Clostridioides difficile,1,1
3118655,1,44259,Filifactor,1,1
44259,2,143361,Filifactor alocis,1,1
186803,1,1164882,Lachnoanaerobaculum,70366,70366
1164882,2,617123,Lachnoanaerobaculum umeaense,70355,70355
186803,1,207244,Anaerostipes,7,7
207244,2,105841,Anaerostipes caccae,7,7
186803,1,841,Roseburia,6,6
841,2,2763062,Roseburia rectibacter,6,6
186803,1,1506553,Lachnoclostridium,5,5
1506553,2,29347,[Clostridium] scindens,5,5
186803,1,572511,Blautia,2,2
572511,2,1912897,Blautia argi,1,1
572511,2,2779518,Blautia liquoris,1,1
186803,1,3031933,Chordicoccus,1,1
3031933,2,2709410,Chordicoccus furentiruminis,1,1
186803,1,189330,Dorea,1,1
189330,2,88431,Dorea longicatena,1,1
31979,1,1485,Clostridium,23,23
1485,1,2614128,unclassified Clostridium,5,5
2614128,2,3070996,Clostridium sp. MB40-C1,5,5
1485,2,1561,Clostridium baratii,5,5
1485,2,238834,Clostridium estertheticum,3,3
1485,2,1491,Clostridium botulinum,2,2
31979,1,44258,Caloramator,15,15
44258,1,2629145,unclassified Caloramator,15,15
2629145,2,2576307,Caloramator sp. E03,14,14
2629145,2,3029174,Caloramator sp. Dgby_cultured_2,1,1
31979,1,1649459,Hungatella,3,3
1649459,2,154046,Hungatella hathewayi,3,3
31979,1,1848399,Crassaminicella,1,1
1848399,2,2855394,Crassaminicella indica,1,1
2937909,1,79206,Desulfosporosinus,7,7
79206,2,1563,Desulfosporosinus orientis,7,7
2937909,1,56112,Dehalobacter,6,6
56112,1,2635733,unclassified Dehalobacter,5,5
2635733,2,2907827,Dehalobacter sp. DCM,4,4
56112,2,55583,Dehalobacter restrictus,1,1
2937909,1,36853,Desulfitobacterium,1,1
36853,2,36854,Desulfitobacterium dehalogenans,1,1
186807,1,2651578,Thermanaerosceptrum,1,1
2651578,2,1712410,Thermanaerosceptrum fracticalcis,1,1
186807,1,2924872,Acididesulfobacillus,1,1
2924872,2,1561005,Acididesulfobacillus acetoxydans,1,1
216572,1,459786,Oscillibacter,2,2
459786,2,2763056,Oscillibacter hominis,2,2
538999,1,1918454,Flintibacter,1,1
1918454,1,2610894,unclassified Flintibacter,1,1
2610894,2,2610895,Flintibacter sp. KGMB00164,1,1
3039168,1,202949,Thermanaeromonas,7,7
202949,2,161154,Thermanaeromonas toyohensis,7,7
3039168,1,44260,Moorella,2,2
44260,2,676965,Moorella humiferrea,2,2
186814,1,28895,Thermoanaerobacterium,2,2
28895,1,2622527,unclassified Thermoanaerobacterium,2,2
2622527,2,1550240,Thermoanaerobacterium sp. RBIITD,1,1
2622527,2,3061989,Thermoanaerobacterium sp. CMT5567-10,1,1
186814,1,1754,Thermoanaerobacter,1,1
1843491,1,970,Selenomonas,35944,35944
970,1,2637378,unclassified Selenomonas,35935,35935
2637378,2,713030,Selenomonas sp. oral taxon 136,35417,35417
2637378,2,712538,Selenomonas sp. oral taxon 478,24,24
