accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP073277.1,6611,Clostridium,1485,6611,993383,6,0,Clostridium butyricum,1492,4431,993389,0,2180
NZ_CP068103.1,7013,Peptoniphilus,162289,6608,992987,0,405,Peptoniphilus harei,54005,6588,992987,0,425
NZ_CP047311.1,9123,Pseudomonas,286,9108,990873,4,15,Pseudomonas putida,303,2374,990877,0,6749
NZ_CP029197.1,14797,Streptomyces,1883,14733,985199,4,64,Streptomyces venezuelae,54571,14341,985203,0,456
NZ_CP026734.1,16616,Brevibacterium,1696,16573,983384,0,43,Brevibacterium linens,1703,15891,983384,0,725
NZ_CP072042.1,24830,Akkermansia,239934,24830,975170,0,0,Akkermansia muciniphila,239935,24257,975170,0,573
NZ_CP014162.1,5362,Aerococcus,1375,5350,994637,1,12,Aerococcus urinaeequi,51665,5278,994638,0,84
NZ_CP040348.1,11873,Collinsella,102106,11771,988127,0,102,Collinsella aerofaciens,74426,11769,988127,0,104
NZ_CP015348.1,21984,Sporosarcina,1569,21958,978016,0,26,Sporosarcina ureae,1571,21902,978016,0,82
NZ_AP019846.1,80566,Leptotrichia,32067,80445,919434,0,121,Leptotrichia hongkongensis,554406,76887,919434,0,3679
NZ_CP033719.1,27047,Propionibacterium,1743,27042,972953,0,5,Propionibacterium acidifaciens,556499,27042,972953,0,5
NC_012753.1,15498,unclassified Caudoviricetes genus,,0,954238,0,45762,Streptococcus phage 5093,646413,10415,994917,-10415,5083
NZ_CP008849.1,1086,Alteromonas,226,1086,998913,1,0,Alteromonas australica,589873,877,998914,0,209
NZ_CP040004.1,10273,Candidatus Nanosynbacter,2093823,10250,989727,0,23,Candidatus Nanosynbacter featherlites,2572088,10232,989727,0,41
NZ_CP012672.1,3551,Sorangium,39643,3540,996449,0,11,Sorangium cellulosum,56,541,996449,0,3010
NZ_CP027228.1,27320,Mogibacterium,86331,27241,972680,0,79,Mogibacterium diversum,114527,27177,972680,0,143
NZ_CP050497.1,5270,Treponema,157,5270,994729,1,0,Treponema vincentii,69710,3816,994730,0,1454
NZ_CP072373.1,52453,Prevotella,838,51756,947544,3,697,Prevotella denticola,28129,50282,947547,0,2171
NZ_CP020566.1,19900,Veillonella,29465,19883,980100,0,17,Veillonella atypica,39777,19806,980100,0,94
NZ_CP126077.1,3388,Virgibacillus,84406,3384,996611,1,4,Virgibacillus halodenitrificans,1482,3343,996612,0,45
NZ_CP040121.1,10696,Duncaniella,2518495,10456,989304,0,240,Duncaniella sp. B8,2576606,191,989304,0,10505
NZ_CP036259.1,18466,Sporomusa,2375,18462,981533,1,4,Sporomusa termitida,2377,18462,981534,0,4
NZ_CP012069.2,32394,Olsenella,133925,32388,967606,0,6,Olsenella sp. oral taxon 807,712411,32387,967606,0,7
NZ_CP012196.1,4451,Campylobacter,194,4450,995548,1,1,Campylobacter gracilis,824,4447,995549,0,4
NZ_CP039381.1,14477,Ruminococcus,1263,14452,985523,0,25,Ruminococcus bovis,2564099,14452,985523,0,25
NZ_CP017042.1,17601,Selenomonas,970,17599,982399,0,2,Selenomonas sp. oral taxon 920,1884263,17517,982399,0,84
NZ_CP012117.1,10423,Dermabacter,36739,10226,989577,0,197,Dermabacter vaginalis,1630135,10039,989577,0,384
NC_001422.1,9834,Sinsheimervirus,1910954,0,990166,0,9834,Sinsheimervirus phiX174,10847,0,990166,0,9834
NZ_CP046313.1,4486,Gemella,1378,4471,995514,0,15,Gemella sanguinis,84135,4443,995514,0,43
