accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP073277.1,6611,Clostridium,1485,6573,993379,10,38,Clostridium butyricum,1492,3268,993389,0,3343
NZ_CP068103.1,7013,Peptoniphilus,162289,6405,992987,0,608,Peptoniphilus harei,54005,6343,992987,0,670
NZ_CP047311.1,9123,Pseudomonas,286,9081,990872,5,42,Pseudomonas putida,303,1462,990876,1,7661
NZ_CP029197.1,14797,Streptomyces,1883,14663,985193,10,134,Streptomyces venezuelae,54571,13293,985203,0,1504
NZ_CP026734.1,16616,Brevibacterium,1696,16498,983383,1,118,Brevibacterium linens,1703,14577,983384,0,2039
NZ_CP072042.1,24830,Akkermansia,239934,24825,975170,0,5,Akkermansia muciniphila,239935,24013,975170,0,817
NZ_CP014162.1,5362,Aerococcus,1375,5314,994632,6,48,Aerococcus urinaeequi,51665,5092,994637,1,270
NZ_CP040348.1,11873,Collinsella,102106,11718,988127,0,155,Collinsella aerofaciens,74426,11710,988127,0,163
NZ_CP015348.1,21984,Sporosarcina,1569,21895,978013,3,89,Sporosarcina ureae,1571,21801,978016,0,183
NZ_AP019846.1,80566,Leptotrichia,32067,78942,919432,2,1624,Leptotrichia hongkongensis,554406,68670,919434,0,11896
NZ_CP033719.1,27047,Propionibacterium,1743,26992,972953,0,55,Propionibacterium acidifaciens,556499,26981,972953,0,66
NC_012753.1,15498,unclassified Caudoviricetes genus,,0,954238,0,45762,Streptococcus phage 5093,646413,7997,992499,-7997,7501
NZ_CP008849.1,1086,Alteromonas,226,1083,998914,0,3,Alteromonas australica,589873,617,998914,0,469
NZ_CP040004.1,10273,Candidatus Nanosynbacter,2093823,10231,989727,0,42,Candidatus Nanosynbacter featherlites,2572088,10194,989727,0,79
NZ_CP012672.1,3551,Sorangium,39643,3496,996449,0,55,Sorangium cellulosum,56,263,996449,0,3288
NZ_CP027228.1,27320,Mogibacterium,86331,27105,972679,1,215,Mogibacterium diversum,114527,26852,972679,1,468
NZ_CP050497.1,5270,Treponema,157,5265,994727,3,5,Treponema vincentii,69710,2913,994730,0,2357
NZ_CP072373.1,52453,Prevotella,838,51517,947544,3,936,Prevotella denticola,28129,48561,947547,0,3892
NZ_CP020566.1,19900,Veillonella,29465,19869,980099,1,31,Veillonella atypica,39777,19549,980100,0,351
NZ_CP126077.1,3388,Virgibacillus,84406,3374,996612,0,14,Virgibacillus halodenitrificans,1482,3291,996612,0,97
NZ_CP040121.1,10696,Duncaniella,2518495,10360,989304,0,336,Duncaniella sp. B8,2576606,107,989304,0,10589
NZ_CP036259.1,18466,Sporomusa,2375,18450,981534,0,16,Sporomusa termitida,2377,18442,981534,0,24
NZ_CP012069.2,32394,Olsenella,133925,32367,967606,0,27,Olsenella sp. oral taxon 807,712411,32360,967606,0,34
NZ_CP012196.1,4451,Campylobacter,194,4449,995548,1,2,Campylobacter gracilis,824,4435,995549,0,16
NZ_CP039381.1,14477,Ruminococcus,1263,14424,985523,0,53,Ruminococcus bovis,2564099,14420,985523,0,57
NZ_CP017042.1,17601,Selenomonas,970,17591,982398,1,10,Selenomonas sp. oral taxon 920,1884263,17356,982399,0,245
NZ_CP012117.1,10423,Dermabacter,36739,10171,989577,0,252,Dermabacter vaginalis,1630135,9806,989577,0,617
NC_001422.1,9834,Sinsheimervirus,1910954,0,990166,0,9834,Sinsheimervirus phiX174,10847,0,990166,0,9834
