accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP040121.1,42242,Duncaniella,2518495,41397,957758,0,845,Duncaniella sp. B8,2576606,709,957758,0,41533
NZ_CP039381.1,12381,Ruminococcus,1263,12359,987619,0,22,Ruminococcus bovis,2564099,12358,987619,0,23
NZ_AP019846.1,16759,Leptotrichia,32067,16735,983241,0,24,Leptotrichia hongkongensis,554406,15967,983241,0,792
NZ_CP028415.1,3550,Streptococcus,1301,3540,996432,18,10,Streptococcus mitis,28037,3431,996448,2,119
NZ_CP097775.1,13640,Paenibacillus,44249,13634,986360,0,6,Paenibacillus polymyxa,1406,13067,986360,0,573
NZ_CP027235.1,6135,Haemophilus,724,6120,993864,1,15,Haemophilus sp. oral taxon 036,712310,5823,993865,0,312
NZ_CP073804.1,21312,Macrococcus,69965,22,978688,0,21290,Macrococcus canis,1855823,20840,999528,-20840,472
NZ_CP050497.1,8002,Treponema,157,8002,991997,1,0,Treponema vincentii,69710,5711,991998,0,2291
NZ_CP016839.1,27856,Brochothrix,2755,27833,972144,0,23,Brochothrix thermosphacta,2756,27833,972144,0,23
NZ_CP012117.1,33487,Dermabacter,36739,32906,966513,0,581,Dermabacter vaginalis,1630135,32329,966513,0,1158
NZ_CP068103.1,5143,Peptoniphilus,162289,4834,994857,0,309,Peptoniphilus harei,54005,4829,994857,0,314
NZ_CP085964.1,23535,Campylobacter,194,23530,976465,0,5,Campylobacter curvus,200,23506,976465,0,29
NZ_CP072246.1,14461,Phocaeicola,909656,12935,985535,4,1526,Phocaeicola dorei,357276,12062,985538,1,2399
NZ_CP034465.1,11508,Jeotgalibaca,1470540,11404,988492,0,104,Jeotgalibaca ciconiae,2496265,11346,988492,0,162
NZ_CP029066.1,2811,Enterococcus,1350,2804,997175,14,7,Enterococcus mundtii,53346,2775,997189,0,36
NZ_CP019668.1,14077,Burkholderia,32008,14058,985923,0,19,Burkholderia cenocepacia,95486,8884,985923,0,5193
NZ_CP015348.1,9813,Sporosarcina,1569,9803,990187,0,10,Sporosarcina ureae,1571,9783,990187,0,30
NZ_CP028105.1,6335,Fusobacterium,848,6328,993663,2,7,Fusobacterium ulcerans,861,6219,993664,1,116
NZ_AP019735.1,11012,Alistipes,239759,10764,988983,5,248,Alistipes communis,2585118,10735,988988,0,277
NC_001422.1,25710,Sinsheimervirus,1910954,0,974290,0,25710,Sinsheimervirus phiX174,10847,0,974290,0,25710
NZ_CP026734.1,3800,Brevibacterium,1696,3788,996200,0,12,Brevibacterium linens,1703,3646,996200,0,154
NZ_CP040348.1,39347,Collinsella,102106,38970,960653,0,377,Collinsella aerofaciens,74426,38968,960653,0,379
NC_012756.1,5514,unclassified Caudoviricetes genus,,0,983413,0,16587,Streptococcus phage PH10,644007,5505,994486,0,9
NZ_CP036259.1,3299,Sporomusa,2375,3299,996700,1,0,Sporomusa termitida,2377,3298,996701,0,1
NZ_CP008849.1,11070,Alteromonas,226,11062,988929,1,8,Alteromonas australica,589873,8809,988930,0,2261
NZ_CP046313.1,42190,Gemella,1378,42044,957810,0,146,Gemella sanguinis,84135,41848,957810,0,342
NZ_CP126474.1,3905,Bacillus,1386,3868,996089,6,37,Bacillus thuringiensis,1428,699,996095,0,3206
NZ_CP047311.1,22902,Pseudomonas,286,22861,977091,7,41,Pseudomonas putida,303,5842,977098,0,17060
NZ_CP014150.1,7450,Paeniclostridium,1849828,0,992550,0,7450,Paeniclostridium sordellii,1505,7382,999932,-7382,68
NZ_CP020566.1,5889,Veillonella,29465,5889,994111,0,0,Veillonella atypica,39777,5858,994111,0,31
NZ_CP072042.1,104643,Akkermansia,239934,104637,895357,0,6,Akkermansia muciniphila,239935,102073,895357,0,2570
NZ_CP084018.1,13430,Megamonas,158846,13421,986570,0,9,Megamonas funiformis,437897,13397,986570,0,33
NZ_CP072373.1,1937,Prevotella,838,1902,998060,3,35,Prevotella denticola,28129,1843,998063,0,94
NZ_CP050134.2,26868,Corynebacterium,1716,26868,973125,7,0,Corynebacterium matruchotii,43768,26866,973132,0,2
NZ_CP046246.1,24514,Tetragenococcus,51668,24456,975486,0,58,Tetragenococcus halophilus,51669,24235,975486,0,279
