accession_id,total_reads,genus,genus_taxid,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP040121.1,42242,Duncaniella,2518495,40780,957758,0,1462,Duncaniella sp. B8,2576606,405,957758,0,41837
NZ_CP039381.1,12381,Ruminococcus,1263,12343,987618,1,38,Ruminococcus bovis,2564099,12341,987619,0,40
NZ_AP019846.1,16759,Leptotrichia,32067,16414,983241,0,345,Leptotrichia hongkongensis,554406,14197,983241,0,2562
NZ_CP028415.1,3550,Streptococcus,1301,3530,996395,55,20,Streptococcus mitis,28037,3072,996447,3,478
NZ_CP097775.1,13640,Paenibacillus,44249,13604,986355,5,36,Paenibacillus polymyxa,1406,12366,986360,0,1274
NZ_CP027235.1,6135,Haemophilus,724,6064,993865,0,71,Haemophilus sp. oral taxon 036,712310,5052,993865,0,1083
NZ_CP073804.1,21312,Macrococcus,69965,32,978688,0,21280,Macrococcus canis,1855823,20428,999116,-20428,884
NZ_CP050497.1,8002,Treponema,157,7997,991998,0,5,Treponema vincentii,69710,4359,991998,0,3643
NZ_CP016839.1,27856,Brochothrix,2755,27702,972144,0,154,Brochothrix thermosphacta,2756,27702,972144,0,154
NZ_CP012117.1,33487,Dermabacter,36739,32658,966513,0,829,Dermabacter vaginalis,1630135,31601,966513,0,1886
NZ_CP068103.1,5143,Peptoniphilus,162289,4724,994856,1,419,Peptoniphilus harei,54005,4688,994857,0,455
NZ_CP085964.1,23535,Campylobacter,194,23491,976460,5,44,Campylobacter curvus,200,23378,976465,0,157
NZ_CP072246.1,14461,Phocaeicola,909656,12699,985534,5,1762,Phocaeicola dorei,357276,10905,985537,2,3556
NZ_CP034465.1,11508,Jeotgalibaca,1470540,11319,988492,0,189,Jeotgalibaca ciconiae,2496265,11187,988492,0,321
NZ_CP029066.1,2811,Enterococcus,1350,2796,997175,14,15,Enterococcus mundtii,53346,2737,997189,0,74
NZ_CP019668.1,14077,Burkholderia,32008,13994,985921,2,83,Burkholderia cenocepacia,95486,6201,985923,0,7876
NZ_CP015348.1,9813,Sporosarcina,1569,9756,990187,0,57,Sporosarcina ureae,1571,9716,990187,0,97
NZ_CP028105.1,6335,Fusobacterium,848,6248,993661,4,87,Fusobacterium ulcerans,861,5995,993665,0,340
NZ_AP019735.1,11012,Alistipes,239759,10717,988985,3,295,Alistipes communis,2585118,10623,988988,0,389
NC_001422.1,25710,Sinsheimervirus,1910954,0,974290,0,25710,Sinsheimervirus phiX174,10847,0,974290,0,25710
NZ_CP026734.1,3800,Brevibacterium,1696,3774,996197,3,26,Brevibacterium linens,1703,3367,996200,0,433
NZ_CP040348.1,39347,Collinsella,102106,38852,960653,0,495,Collinsella aerofaciens,74426,38826,960653,0,521
NC_012756.1,5514,unclassified Caudoviricetes genus,,0,983413,0,16587,Streptococcus phage PH10,644007,5414,994486,0,100
NZ_CP036259.1,3299,Sporomusa,2375,3299,996700,1,0,Sporomusa termitida,2377,3297,996701,0,2
NZ_CP008849.1,11070,Alteromonas,226,11050,988930,0,20,Alteromonas australica,589873,6402,988930,0,4668
NZ_CP046313.1,42190,Gemella,1378,41690,957810,0,500,Gemella sanguinis,84135,41222,957810,0,968
NZ_CP126474.1,3905,Bacillus,1386,3858,996068,27,47,Bacillus thuringiensis,1428,410,996093,2,3495
NZ_CP047311.1,22902,Pseudomonas,286,22789,977093,5,113,Pseudomonas putida,303,3738,977098,0,19164
NZ_CP014150.1,7450,Paeniclostridium,1849828,0,992550,0,7450,Paeniclostridium sordellii,1505,7239,999789,-7239,211
NZ_CP020566.1,5889,Veillonella,29465,5881,994108,3,8,Veillonella atypica,39777,5773,994111,0,116
NZ_CP072042.1,104643,Akkermansia,239934,104616,895357,0,27,Akkermansia muciniphila,239935,101376,895357,0,3267
NZ_CP084018.1,13430,Megamonas,158846,13379,986570,0,51,Megamonas funiformis,437897,13237,986570,0,193
NZ_CP072373.1,1937,Prevotella,838,1909,998059,4,28,Prevotella denticola,28129,1793,998063,0,144
NZ_CP050134.2,26868,Corynebacterium,1716,26844,973124,8,24,Corynebacterium matruchotii,43768,26832,973132,0,36
NZ_CP046246.1,24514,Tetragenococcus,51668,24341,975486,0,173,Tetragenococcus halophilus,51669,23918,975486,0,596
NZ_CP040235.1,5816,Bifidobacterium,1678,5811,994181,3,5,Bifidobacterium longum,216816,4865,994184,0,951
NZ_CP040915.1,43051,Georgenia,154116,42870,956949,0,181,Georgenia yuyongxinii,2589797,42849,956949,0,202
NZ_CP120209.1,14061,Chryseobacterium,59732,13757,985937,2,304,Chryseobacterium indologenes,253,13321,985939,0,740
NZ_CP068112.1,37951,Mobiluncus,2050,37489,962049,0,462,Mobiluncus curtisii,2051,37344,962049,0,607
NZ_CP017042.1,5395,Selenomonas,970,5395,994604,1,0,Selenomonas sp. oral taxon 920,1884263,5325,994605,0,70
NZ_CP040004.1,17059,Candidatus Nanosynbacter,2093823,16977,982941,0,82,Candidatus Nanosynbacter featherlites,2572088,16910,982941,0,149
NZ_CP012069.2,2536,Olsenella,133925,2535,997464,0,1,Olsenella sp. oral taxon 807,712411,2535,997464,0,1
NZ_CP027228.1,4638,Mogibacterium,86331,4620,995362,0,18,Mogibacterium diversum,114527,4577,995362,0,61
NZ_CP065995.1,4460,Leuconostoc,1243,4427,995540,0,33,Leuconostoc mesenteroides,1245,4242,995540,0,218
NZ_CP022386.1,18257,Capnocytophaga,1016,18224,981742,1,33,Capnocytophaga gingivalis,1017,17973,981743,0,284
NZ_CP032819.1,8409,Butyricimonas,574697,7372,991590,1,1037,Butyricimonas faecalis,2093856,7343,991591,0,1066
NC_000866.4,23708,Tequatrovirus,10663,22301,976292,0,1407,Tequatrovirus T4,10665,9161,976292,0,14547
NZ_CP071986.1,3565,Helicobacter,209,3561,996435,0,4,Helicobacter pylori,210,3554,996435,0,11
NZ_CP033719.1,33172,Propionibacterium,1743,33086,966828,0,86,Propionibacterium acidifaciens,556499,33064,966828,0,108
NZ_CP077403.1,9773,Jonesia,43673,9732,990227,0,41,Jonesia denitrificans,43674,9732,990227,0,41
NZ_CP126077.1,32654,Virgibacillus,84406,32496,967345,1,158,Virgibacillus halodenitrificans,1482,31622,967346,0,1032
NZ_CP116438.1,7383,Clostridium,1485,7259,992608,9,124,Clostridium perfringens,1502,4202,992616,1,3181
NZ_AP025575.1,19264,Eggerthella,84111,19181,980735,1,83,Eggerthella lenta,84112,18816,980735,1,448
NZ_CP053988.1,6432,Abiotrophia,46123,6310,993568,0,122,Abiotrophia defectiva,46125,6310,993568,0,122
NZ_CP017038.2,37949,Tannerella,195950,37885,962051,0,64,Tannerella serpentiformis,712710,37877,962051,0,72
NZ_CP029197.1,1205,Streptomyces,1883,1188,998774,21,17,Streptomyces venezuelae,54571,1074,998795,0,131
NC_012753.1,11073,unclassified Caudoviricetes genus,,0,983413,0,16587,Streptococcus phage 5093,646413,5644,994571,-5644,5429
NZ_CP012672.1,10742,Sorangium,39643,10573,989258,0,169,Sorangium cellulosum,56,798,989258,0,9944
NZ_CP116810.1,12906,Rhodopseudomonas,1073,12847,987094,0,59,Rhodopseudomonas palustris,1076,12830,987094,0,76
NZ_CP068102.1,2014,Rothia,32207,2011,997986,0,3,Rothia aeria,172042,1997,997986,0,17
