parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
2049,1,2529408,Schaalia,309060.0,309060
2529408,2,1660,Schaalia odontolytica,304614.0,304614
2529408,1,2691889,unclassified Schaalia,3748.0,3748
2691889,2,3059028,Schaalia sp. HMT-172,3718.0,3718
2691889,2,2794089,Schaalia sp. 19OD2882,12.0,12
2691889,2,2709403,Schaalia sp. ZJ405,10.0,10
2691889,2,2758572,Schaalia sp. JY-X169,3.0,3
2529408,2,52773,Schaalia meyeri,261.0,261
2529408,2,131111,Schaalia turicensis,60.0,60
2529408,2,131110,Schaalia radingae,7.0,7
2529408,2,181487,Schaalia cardiffensis,6.0,6
2049,1,1654,Actinomyces,151.0,151
1654,2,1852377,Actinomyces pacaensis,57.0,57
1654,2,111015,Actinomyces radicidentis,23.0,23
1654,1,2609248,unclassified Actinomyces,12.0,12
2609248,2,712116,Actinomyces sp. oral taxon 169,3.0,3
2609248,2,1851395,Actinomyces sp. Chiba101,3.0,3
2609248,2,712122,Actinomyces sp. oral taxon 414,2.0,2
2609248,2,706438,Actinomyces sp. oral taxon 171,1.0,1
2609248,2,2079536,Actinomyces sp. Z16,1.0,1
2609248,2,2789424,Actinomyces sp. HMT897,1.0,1
2609248,2,2789425,Actinomyces sp. HMT 175,1.0,1
1654,2,2722820,Actinomyces faecalis,8.0,8
1654,2,52771,Actinomyces howellii,6.0,6
1654,2,2744574,Actinomyces respiraculi,6.0,6
1654,2,2560010,Actinomyces procaprae,6.0,6
1654,2,1655,Actinomyces naeslundii,4.0,4
1654,2,52774,Actinomyces slackii,4.0,4
1654,2,544580,Actinomyces oris,3.0,3
1654,2,1659,Actinomyces israelii,2.0,2
1654,2,103621,Actinomyces urogenitalis,2.0,2
1654,2,2755559,Actinomyces capricornis,2.0,2
1654,2,2057800,Actinomyces qiguomingii,2.0,2
1654,2,1656,Actinomyces viscosus,1.0,1
1654,2,2763540,Actinomyces trachealis,1.0,1
1654,2,675090,Actinomyces weissii,1.0,1
2049,1,2740557,Pauljensenia,49.0,49
2740557,2,178339,Pauljensenia hongkongensis,49.0,49
2049,1,1069494,Trueperella,8.0,8
1069494,2,2733571,Trueperella pecoris,4.0,4
1069494,2,312285,Trueperella bialowiezensis,2.0,2
2049,1,1522056,Flaviflexus,6.0,6
1522056,2,2496867,Flaviflexus ciconiae,3.0,3
1522056,2,2758573,Flaviflexus equikiangi,2.0,2
1522056,2,1282737,Flaviflexus salsibiostraticola,1.0,1
2049,1,76833,Actinobaculum,2.0,2
76833,1,2609299,unclassified Actinobaculum,2.0,2
2609299,2,2495645,Actinobaculum sp. 313,2.0,2
2049,1,1653174,Actinotignum,2.0,2
1653174,2,59505,Actinotignum schaalii,1.0,1
1653174,2,1870995,Actinotignum timonense,1.0,1
2049,1,2692113,Gleimia,2.0,2
2692113,2,66228,Gleimia europaea,2.0,2
2049,1,184869,Varibaculum,1.0,1
184869,2,2811781,Varibaculum prostatecancerukia,1.0,1
2049,1,2692118,Winkia,1.0,1
2692118,2,33007,Winkia neuii,1.0,1
2049,1,2912996,Changpingibacter,1.0,1
