parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1268,1,32207,Rothia,553963.0,553963
32207,2,43675,Rothia mucilaginosa,553624.0,553624
32207,2,2047,Rothia dentocariosa,154.0,154
32207,2,172042,Rothia aeria,6.0,6
32207,2,396015,Rothia terrae,3.0,3
32207,2,37923,Rothia kristinae,2.0,2
32207,2,85336,Rothia nasimurium,1.0,1
1268,1,1269,Micrococcus,11647.0,11647
1269,2,1270,Micrococcus luteus,5499.0,5499
1269,2,1273,Micrococcus lylae,4561.0,4561
1269,1,2620948,unclassified Micrococcus,87.0,87
2620948,2,3142261,Micrococcus sp. 2A,66.0,66
2620948,2,3101753,Micrococcus sp. HOU1,13.0,13
2620948,2,1179670,Micrococcus sp. KBS0714,6.0,6
2620948,2,2995171,Micrococcus sp. SL257,1.0,1
1269,2,566027,Micrococcus yunnanensis,17.0,17
1269,2,574650,Micrococcus terreus,13.0,13
1269,2,2856555,Micrococcus porci,6.0,6
1268,1,1663,Arthrobacter,59.0,59
1663,1,235627,unclassified Arthrobacter,36.0,36
235627,2,2079227,Arthrobacter sp. PGP41,6.0,6
235627,2,290399,Arthrobacter sp. FB24,3.0,3
235627,2,2861279,Arthrobacter sp. PAMC25284,3.0,3
235627,2,2828862,Arthrobacter sp. Helios,3.0,3
235627,2,2654190,Arthrobacter sp. JZ12,3.0,3
235627,2,2651199,Arthrobacter sp. CDRTa11,3.0,3
235627,2,2972479,Arthrobacter sp. CJ23,3.0,3
235627,2,3039385,Arthrobacter sp. Y-9,2.0,2
235627,2,1849032,Arthrobacter sp. U41,1.0,1
235627,2,2879617,Arthrobacter sp. FW305-BF8,1.0,1
235627,2,2575374,Arthrobacter sp. 24S4-2,1.0,1
235627,2,2879620,Arthrobacter sp. FW306-05-C,1.0,1
235627,2,2017685,Arthrobacter sp. PM3,1.0,1
235627,2,2886938,Arthrobacter sp. zg-Y20,1.0,1
1663,2,2886935,Arthrobacter caoxuetaonis,7.0,7
1663,2,1670,Arthrobacter citreus,6.0,6
1663,2,37921,Arthrobacter agilis,3.0,3
1663,2,409290,Arthrobacter oryzae,2.0,2
1663,2,37928,Arthrobacter crystallopoietes,1.0,1
1663,2,156980,Arthrobacter woluwensis,1.0,1
1663,2,656366,Arthrobacter alpinus,1.0,1
1663,2,2486855,Arthrobacter sulfonylureivorans,1.0,1
1268,1,1742993,Pseudarthrobacter,18.0,18
1742993,2,410837,Pseudarthrobacter defluvii,5.0,5
1742993,1,2647000,unclassified Pseudarthrobacter,5.0,5
2647000,2,2973976,Pseudarthrobacter sp. NS4,4.0,4
2647000,2,2931399,Pseudarthrobacter sp. SSS035,1.0,1
1742993,2,361575,Pseudarthrobacter phenanthrenivorans,4.0,4
1268,1,1742992,Paenarthrobacter,16.0,16
1742992,1,2634190,unclassified Paenarthrobacter,8.0,8
2634190,2,2782567,Paenarthrobacter sp. GOM3,5.0,5
2634190,2,2979324,Paenarthrobacter sp. JL.01a,3.0,3
1268,1,1742989,Glutamicibacter,16.0,16
1742989,2,37930,Glutamicibacter protophormiae,8.0,8
1742989,2,1933880,Glutamicibacter halophytocola,3.0,3
1742989,1,2627139,unclassified Glutamicibacter,3.0,3
2627139,2,3023076,Glutamicibacter sp. M10,3.0,3
1742989,2,257984,Glutamicibacter mysorens,1.0,1
1268,1,57493,Kocuria,14.0,14
57493,2,72000,Kocuria rhizophila,4.0,4
57493,2,1275,Kocuria rosea,2.0,2
57493,2,71999,Kocuria palustris,2.0,2
57493,2,446860,Kocuria flava,2.0,2
57493,2,1049583,Kocuria indica,2.0,2
57493,2,388357,Kocuria turfanensis,1.0,1
1268,1,169133,Citricoccus,3.0,3
169133,1,2632435,unclassified Citricoccus,1.0,1
2632435,2,2567881,Citricoccus sp. SGAir0253,1.0,1
1268,1,1160973,Auritidibacter,3.0,3
1160973,2,678932,Auritidibacter ignavus,1.0,1
1268,1,2078575,Psychromicrobium,2.0,2
2078575,2,1618207,Psychromicrobium lacuslunae,2.0,2
1268,1,1645,Renibacterium,1.0,1
1645,2,1646,Renibacterium salmoninarum,1.0,1
1268,1,1742991,Pseudoglutamicibacter,1.0,1
1742991,2,98671,Pseudoglutamicibacter albus,1.0,1
1268,1,1742990,Paeniglutamicibacter,1.0,1
1742990,1,2639426,unclassified Paeniglutamicibacter,1.0,1
2639426,2,2986919,Paeniglutamicibacter sp. ZC-3,1.0,1
85021,1,53457,Janibacter,47640.0,47640
53457,2,53458,Janibacter limosus,47445.0,47445
53457,2,103817,Janibacter terrae,2.0,2
53457,1,2649294,unclassified Janibacter,2.0,2
2649294,2,2963431,Janibacter sp. CX7,1.0,1
2649294,2,3115209,Janibacter sp. A1S7,1.0,1
85021,1,53355,Terrabacter,9.0,9
53355,1,2630222,unclassified Terrabacter,9.0,9
2630222,2,3108389,Terrabacter sp. C0L_2,9.0,9
85021,1,53357,Intrasporangium,1.0,1
53357,2,53358,Intrasporangium calvum,1.0,1
85021,1,367298,Phycicoccus,1.0,1
367298,1,2637926,unclassified Phycicoccus,1.0,1
2637926,2,2714941,Phycicoccus sp. HDW14,1.0,1
85023,1,33882,Microbacterium,128.0,128
33882,1,2609290,unclassified Microbacterium,40.0,40
2609290,2,3049069,Microbacterium sp. zg-B96,7.0,7
2609290,2,3041512,Microbacterium sp. F6_8S_P_2B,6.0,6
2609290,2,3050384,Microbacterium sp. ET2,6.0,6
2609290,2,3049072,Microbacterium sp. zg-Y818,4.0,4
2609290,2,2734618,Microbacterium sp. NIBRBAC000506063,3.0,3
2609290,2,3135258,Microbacterium sp. LWH11-1.2,3.0,3
2609290,2,2981139,Microbacterium sp. AB,2.0,2
2609290,2,3049070,Microbacterium sp. zg-B185,1.0,1
2609290,2,2909588,Microbacterium sp. KUDC0406,1.0,1
2609290,2,2962064,Microbacterium sp. M28,1.0,1
2609290,2,2654193,Microbacterium sp. JZ37,1.0,1
2609290,2,3135255,Microbacterium sp. LWH10-1.2,1.0,1
2609290,2,3135262,Microbacterium sp. LWO13-1.2,1.0,1
2609290,2,3135260,Microbacterium sp. LWH13-1.2,1.0,1
2609290,2,1906274,Microbacterium sp. JZ31,1.0,1
33882,2,2782168,Microbacterium atlanticum,15.0,15
33882,2,2509458,Microbacterium protaetiae,8.0,8
33882,2,273677,Microbacterium oleivorans,8.0,8
33882,2,57043,Microbacterium esteraromaticum,7.0,7
33882,2,2909587,Microbacterium elymi,4.0,4
33882,2,3079935,Microbacterium limosum,3.0,3
33882,2,2708079,Microbacterium fandaimingii,3.0,3
33882,2,515415,Microbacterium invictum,3.0,3
33882,2,2851649,Microbacterium sufflavum,3.0,3
33882,2,69367,Microbacterium luteolum,2.0,2
33882,2,1816425,Microbacterium plantarum,2.0,2
33882,2,936337,Microbacterium amylolyticum,2.0,2
33882,2,344163,Microbacterium terricola,2.0,2
33882,2,162426,Microbacterium hominis,2.0,2
33882,2,82380,Microbacterium oxydans,1.0,1
33882,2,84292,Microbacterium chocolatum,1.0,1
33882,2,2033,Microbacterium testaceum,1.0,1
33882,2,3028316,Microbacterium horticulturae,1.0,1
85023,1,55968,Leucobacter,25.0,25
55968,2,1935379,Leucobacter muris,5.0,5
55968,2,2932245,Leucobacter rhizosphaerae,5.0,5
55968,2,283878,Leucobacter aridicollis,4.0,4
55968,2,2714935,Leucobacter viscericola,3.0,3
55968,2,340320,Leucobacter luti,2.0,2
55968,1,2621730,unclassified Leucobacter,2.0,2
2621730,2,2813744,Leucobacter sp. CX169,2.0,2
55968,2,2714934,Leucobacter insecticola,2.0,2
55968,2,1784719,Leucobacter triazinivorans,1.0,1
55968,2,2873270,Leucobacter tenebrionis,1.0,1
85023,1,33877,Agromyces,15.0,15
33877,2,659012,Agromyces soli,4.0,4
33877,2,1389020,Agromyces marinus,3.0,3
33877,1,2639701,unclassified Agromyces,3.0,3
2639701,2,2932244,Agromyces sp. H17E-10,3.0,3
33877,2,589382,Agromyces flavus,2.0,2
