parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
712,1,724,Haemophilus,269846.0,269846
724,2,729,Haemophilus parainfluenzae,174647.0,174647
724,2,735,Haemophilus parahaemolyticus,89339.0,89339
724,2,726,Haemophilus haemolyticus,875.0,875
724,2,727,Haemophilus influenzae,684.0,684
724,2,249188,Haemophilus pittmaniae,23.0,23
724,1,2609962,unclassified Haemophilus,18.0,18
2609962,2,712310,Haemophilus sp. oral taxon 036,18.0,18
724,2,730,[Haemophilus] ducreyi,5.0,5
724,2,197575,Haemophilus aegyptius,2.0,2
712,1,416916,Aggregatibacter,49.0,49
416916,2,732,Aggregatibacter aphrophilus,23.0,23
416916,2,714,Aggregatibacter actinomycetemcomitans,12.0,12
416916,1,2639383,unclassified Aggregatibacter,6.0,6
2639383,2,2820817,Aggregatibacter sp. 2125159857,2.0,2
2639383,2,2866570,Aggregatibacter sp. Marseille-P9115,1.0,1
416916,2,739,Aggregatibacter segnis,1.0,1
712,1,75984,Mannheimia,24.0,24
75984,2,75985,Mannheimia haemolytica,8.0,8
75984,2,85402,Mannheimia granulomatis,1.0,1
75984,2,85404,Mannheimia varigena,1.0,1
712,1,745,Pasteurella,22.0,22
745,2,747,Pasteurella multocida,18.0,18
745,2,754,Pasteurella dagmatis,1.0,1
745,2,97481,Pasteurella skyensis,1.0,1
745,2,2827233,Pasteurella atlantica,1.0,1
712,1,713,Actinobacillus,19.0,19
713,2,716,Actinobacillus suis,5.0,5
713,2,715,Actinobacillus pleuropneumoniae,4.0,4
713,2,718,Actinobacillus equuli,2.0,2
713,2,720,Actinobacillus lignieresii,2.0,2
713,2,51161,Actinobacillus delphinicola,2.0,2
713,2,254839,Actinobacillus genomosp. 1,1.0,1
712,1,109471,Bisgaardia,9.0,9
109471,2,109472,Bisgaardia hudsonensis,9.0,9
712,1,2094023,Glaesserella,7.0,7
2094023,2,738,Glaesserella parasuis,6.0,6
2094023,1,2629322,unclassified Glaesserella,1.0,1
2629322,2,2030797,Glaesserella sp. 15-184,1.0,1
712,1,2899790,Mergibacter,5.0,5
2899790,2,221402,Mergibacter septicus,5.0,5
712,1,292486,Avibacterium,4.0,4
292486,2,728,Avibacterium paragallinarum,2.0,2
292486,2,762,Avibacterium volantium,1.0,1
292486,1,2685287,unclassified Avibacterium,1.0,1
2685287,2,2911527,Avibacterium sp. 21-595,1.0,1
712,1,1960084,Rodentibacter,4.0,4
1960084,2,1796644,Rodentibacter caecimuris,2.0,2
1960084,2,2778911,Rodentibacter haemolyticus,2.0,2
712,1,214906,Histophilus,3.0,3
214906,2,731,Histophilus somni,3.0,3
712,1,476528,Bibersteinia,2.0,2
476528,2,47735,Bibersteinia trehalosi,2.0,2
712,1,1249016,Otariodibacter,2.0,2
1249016,2,1032623,Otariodibacter oris,2.0,2
712,1,697331,Basfia,2.0,2
697331,2,157673,[Mannheimia] succiniciproducens,1.0,1
712,1,155493,Gallibacterium,2.0,2
155493,2,505341,Gallibacterium salpingitidis,2.0,2
712,1,1520333,Vespertiliibacter,1.0,1
1520333,2,1443036,Vespertiliibacter pulmonis,1.0,1
712,1,1649317,Frederiksenia,1.0,1
1649317,2,123824,Frederiksenia canicola,1.0,1
543,1,561,Escherichia,33.0,33
561,2,562,Escherichia coli,29.0,29
561,2,208962,Escherichia albertii,3.0,3
2890311,1,570,Klebsiella,12.0,12
570,2,573,Klebsiella pneumoniae,9.0,9
570,2,548,Klebsiella aerogenes,1.0,1
570,2,1463165,Klebsiella quasipneumoniae,1.0,1
543,1,590,Salmonella,8.0,8
590,2,28901,Salmonella enterica,7.0,7
590,2,54736,Salmonella bongori,1.0,1
543,1,547,Enterobacter,4.0,4
547,1,354276,Enterobacter cloacae complex,4.0,4
354276,2,299767,Enterobacter ludwigii,2.0,2
354276,2,550,Enterobacter cloacae,1.0,1
354276,2,208224,Enterobacter kobei,1.0,1
543,1,83654,Leclercia,3.0,3
83654,2,83655,Leclercia adecarboxylata,3.0,3
543,1,401618,Candidatus Riesia,2.0,2
401618,2,401619,Candidatus Riesia pediculicola,1.0,1
401618,2,428411,Candidatus Riesia pediculischaeffi,1.0,1
543,1,544,Citrobacter,1.0,1
544,2,2971264,Citrobacter enshiensis,1.0,1
543,1,620,Shigella,1.0,1
620,2,623,Shigella flexneri,1.0,1
36866,2,2675792,Enterobacteriaceae endosymbiont of Neohaemonia nigricornis,1.0,1
543,1,1330547,Kosakonia,1.0,1
1330547,2,208223,Kosakonia cowanii,1.0,1
1903414,1,626,Xenorhabdus,4.0,4
626,2,40576,Xenorhabdus bovienii,2.0,2
626,2,40577,Xenorhabdus poinarii,1.0,1
1903414,1,581,Morganella,3.0,3
581,2,582,Morganella morganii,3.0,3
1903414,1,637,Arsenophonus,3.0,3
637,1,2627083,unclassified Arsenophonus,3.0,3
2627083,2,3066235,Arsenophonus endosymbiont of Crataerina pallida,2.0,2
2627083,2,235559,Arsenophonus endosymbiont of Aleurodicus dispersus,1.0,1
1903414,1,586,Providencia,2.0,2
586,2,126385,Providencia alcalifaciens,1.0,1
586,1,2633465,unclassified Providencia,1.0,1
2633465,2,2949776,Providencia sp. PROV046,1.0,1
1903414,1,583,Proteus,1.0,1
583,2,584,Proteus mirabilis,1.0,1
1903411,1,613,Serratia,4.0,4
613,2,138074,Serratia symbiotica,2.0,2
613,2,82996,Serratia plymuthica,1.0,1
1903411,1,629,Yersinia,2.0,2
629,2,33060,Yersinia mollaretii,1.0,1
629,2,630,Yersinia enterocolitica,1.0,1
1903409,1,32199,Buchnera,2.0,2
32199,2,9,Buchnera aphidicola,2.0,2
1903409,1,551,Erwinia,1.0,1
551,1,2622719,unclassified Erwinia,1.0,1
2622719,2,215689,Erwinia sp. Ejp617,1.0,1
1903409,1,53335,Pantoea,1.0,1
53335,2,1235990,Candidatus Pantoea carbekii,1.0,1
1903409,1,2100764,Mixta,1.0,1
2100764,2,1615494,Mixta intestinalis,1.0,1
1903410,1,122277,Pectobacterium,2.0,2
122277,2,1905730,Pectobacterium parmentieri,1.0,1
122277,2,554,Pectobacterium carotovorum,1.0,1
1903410,1,204037,Dickeya,2.0,2
204037,2,556,Dickeya chrysanthemi,1.0,1
204037,2,1089444,Dickeya solani,1.0,1
1903410,1,3059405,Prodigiosinella,1.0,1
3059405,2,3057057,Prodigiosinella aquatilis,1.0,1
2812006,1,84565,Sodalis,3.0,3
84565,2,63612,Sodalis glossinidius,1.0,1
84565,2,1486991,Candidatus Sodalis pierantonius,1.0,1
84565,1,2636512,unclassified Sodalis,1.0,1
2636512,2,1929246,Sodalis endosymbiont of Henestaris halophilus,1.0,1
1903412,1,568,Hafnia,1.0,1
568,2,569,Hafnia alvei,1.0,1
1903412,1,635,Edwardsiella,1.0,1
635,2,636,Edwardsiella tarda,1.0,1
1903416,1,82980,Leminorella,1.0,1
82980,2,158841,Leminorella richardii,1.0,1
641,1,662,Vibrio,11.0,11
662,1,717610,Vibrio harveyi group,5.0,5
717610,2,669,Vibrio harveyi,4.0,4
717610,2,670,Vibrio parahaemolyticus,1.0,1
662,2,666,Vibrio cholerae,2.0,2
662,2,104609,Vibrio penaeicida,1.0,1
662,1,2614977,unclassified Vibrio,1.0,1
2614977,2,2819101,Vibrio sp. SCSIO 43136,1.0,1
