parent_taxid,level,taxid,name,kraken_classifed_reads,NT_rPM
1268,1,32207,Rothia,381290.0,381290
32207,2,43675,Rothia mucilaginosa,380685.0,380685
32207,2,2047,Rothia dentocariosa,470.0,470
32207,2,172042,Rothia aeria,8.0,8
32207,2,37923,Rothia kristinae,2.0,2
32207,2,169480,Rothia amarae,2.0,2
32207,1,2689056,unclassified Rothia (in: high G+C Gram-positive bacteria),2.0,2
2689056,2,3047030,Rothia sp. SD9660Na,2.0,2
32207,2,85336,Rothia nasimurium,1.0,1
32207,2,396015,Rothia terrae,1.0,1
1268,1,1269,Micrococcus,19042.0,19042
1269,2,1270,Micrococcus luteus,15144.0,15144
1269,1,2620948,unclassified Micrococcus,53.0,53
2620948,2,3101753,Micrococcus sp. HOU1,24.0,24
2620948,2,3142261,Micrococcus sp. 2A,18.0,18
2620948,2,1179670,Micrococcus sp. KBS0714,9.0,9
2620948,2,2995171,Micrococcus sp. SL257,2.0,2
1269,2,566027,Micrococcus yunnanensis,22.0,22
1269,2,1273,Micrococcus lylae,13.0,13
1269,2,2856555,Micrococcus porci,8.0,8
1269,2,574650,Micrococcus terreus,2.0,2
1268,1,1663,Arthrobacter,50.0,50
1663,1,235627,unclassified Arthrobacter,28.0,28
235627,2,2651199,Arthrobacter sp. CDRTa11,4.0,4
235627,2,1118963,Arthrobacter sp. Rue61a,4.0,4
235627,2,3140789,Arthrobacter sp. TMP15,2.0,2
235627,2,2879617,Arthrobacter sp. FW305-BF8,2.0,2
235627,2,1849032,Arthrobacter sp. U41,1.0,1
235627,2,290399,Arthrobacter sp. FB24,1.0,1
235627,2,2020486,Arthrobacter sp. YN,1.0,1
235627,2,2575374,Arthrobacter sp. 24S4-2,1.0,1
235627,2,2654190,Arthrobacter sp. JZ12,1.0,1
235627,2,2830983,Arthrobacter sp. NtRootA1,1.0,1
235627,2,2830996,Arthrobacter sp. StoSoilB22,1.0,1
235627,2,2861279,Arthrobacter sp. PAMC25284,1.0,1
235627,2,2879618,Arthrobacter sp. FW306-2-2C-D06B,1.0,1
235627,2,2879620,Arthrobacter sp. FW306-05-C,1.0,1
235627,2,2886938,Arthrobacter sp. zg-Y20,1.0,1
235627,2,2894187,Arthrobacter sp. zg-Y919,1.0,1
235627,2,2996261,Arthrobacter sp. MMS18-M83,1.0,1
1663,2,199136,Arthrobacter koreensis,3.0,3
1663,2,37921,Arthrobacter agilis,1.0,1
1663,2,2964609,Arthrobacter jinronghuae,1.0,1
1663,2,2895818,Arthrobacter antioxidans,1.0,1
1663,2,2886935,Arthrobacter caoxuetaonis,1.0,1
1663,2,2817475,Arthrobacter jiangjiafuii,1.0,1
1663,2,2816859,Arthrobacter sunyaminii,1.0,1
1663,2,2813727,Arthrobacter polaris,1.0,1
1663,2,2486855,Arthrobacter sulfonylureivorans,1.0,1
1663,2,2211210,Arthrobacter dokdonellae,1.0,1
1663,2,656366,Arthrobacter alpinus,1.0,1
1663,2,156980,Arthrobacter woluwensis,1.0,1
1663,2,37928,Arthrobacter crystallopoietes,1.0,1
1663,2,1670,Arthrobacter citreus,1.0,1
1268,1,1742989,Glutamicibacter,14.0,14
1742989,1,2627139,unclassified Glutamicibacter,4.0,4
2627139,2,3023076,Glutamicibacter sp. M10,4.0,4
1742989,2,1775880,Glutamicibacter mishrai,3.0,3
1742989,2,162496,Glutamicibacter creatinolyticus,2.0,2
1742989,2,1933880,Glutamicibacter halophytocola,2.0,2
1742989,2,37930,Glutamicibacter protophormiae,1.0,1
1268,1,57493,Kocuria,10.0,10
57493,2,72000,Kocuria rhizophila,4.0,4
57493,2,1275,Kocuria rosea,1.0,1
57493,2,71999,Kocuria palustris,1.0,1
57493,2,1049583,Kocuria indica,1.0,1
1268,1,1742993,Pseudarthrobacter,9.0,9
1742993,2,410837,Pseudarthrobacter defluvii,4.0,4
1742993,1,2647000,unclassified Pseudarthrobacter,4.0,4
2647000,2,2973976,Pseudarthrobacter sp. NS4,3.0,3
2647000,2,2772401,Pseudarthrobacter sp. BIM B-2242,1.0,1
1268,1,1742992,Paenarthrobacter,4.0,4
1742992,1,2634190,unclassified Paenarthrobacter,1.0,1
2634190,2,2979324,Paenarthrobacter sp. JL.01a,1.0,1
